Unnamed: 0,id_x,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Emotion_Category
35098,2921,Women,Apparel,Topwear,Tshirts,Multi,Rainy,2010.0,Casual,DUSG Women's Brown Polo T-shirt,Neutral
35099,33971,Women,Apparel,Topwear,Tops,Navy Blue,Sunny,2012.0,Casual,Femella Women Navy Blue Top,Neutral
35102,1798,Men,Apparel,Topwear,Tshirts,Black,Rainy,2010.0,Sports,Domyos Men Slt Compression T-shirt,Anger
35105,25028,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Sports,Nike Men Speed Fly Black T-shirt,Anger
35109,20768,Women,Footwear,Shoes,Heels,Black,Sunny,2011.0,Casual,Carlton London Women Classy Black Heels,Anger
35112,5936,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2011.0,Casual,ADIDAS Men's Derby Tatoo White Shoe,Joy
35113,39645,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Lotto Men Black Shoes,Anger
35114,19242,Women,Apparel,Bottomwear,Capris,Grey,Rainy,2011.0,Casual,Puma Women Grey Capri Pants,Sadness
35115,22803,Men,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,Locomotive Men Green Printed T-shirt,Contentment
35117,43008,Men,Footwear,Flip Flops,Flip Flops,Black,Sunny,2013.0,Casual,Nike Men Black Chroma Thong Flip Flops,Anger
35118,13778,Men,Apparel,Bottomwear,Trousers,Grey,Rainy,2011.0,Casual,Belmonte Men Solid Grey Trousers,Sadness
35122,28505,Men,Apparel,Bottomwear,Shorts,Grey,Sunny,2012.0,Sports,Nike Men Tempo Grey Shorts,Sadness
35125,44649,Women,Apparel,Topwear,Tops,Off White,Sunny,2012.0,Casual,Arrow Woman Off White Top,Neutral
35128,39221,Women,Apparel,Dress,Dresses,Purple,Sunny,2012.0,Casual,Femella Women Purple Dress,Sadness
35131,48084,Women,Apparel,Dress,Dresses,Red,Sunny,2012.0,Casual,French Connection Women Red Dress,Joy
35133,19626,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Casual,United Colors of Benetton Men Printed White T-shirt,Joy
35136,8271,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Mr.Men Men's White Round Neck T-shirt,Joy
35137,3699,Women,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,Tantra Women's Shloka Navy Long T-shirt,Neutral
35142,27915,Women,Apparel,Bottomwear,Trousers,Black,Sunny,2012.0,Formal,Scullers For Her Women Striped Black Trousers,Anger
35143,7239,Men,Footwear,Shoes,Formal Shoes,Black,Rainy,2011.0,Formal,Rockport Men's Abraim Black Shoe,Anger
35145,9191,Men,Apparel,Bottomwear,Jeans,Blue,Rainy,2011.0,Casual,SPYKAR Men Slim Fit Free Republic Wheeler Spirit Blue Jeans,Contentment
35146,2579,Women,Apparel,Bottomwear,Shorts,Blue,Sunny,2011.0,Sports,Domyos Women's Blue Short,Contentment
35147,49364,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Vans Men Black Pritchard Shoes,Anger
35149,7837,Men,Apparel,Topwear,Tshirts,Purple,Rainy,2011.0,Casual,Proline Men Purple T-shirt,Sadness
35150,13912,Women,Footwear,Shoes,Sports Shoes,Navy Blue,Rainy,2011.0,Sports,Nike Women Lunarelite Navy Blue Sports Shoes,Neutral
35152,56982,Women,Footwear,Shoes,Flats,Black,Rainy,2012.0,Casual,HM Women Black Sandals,Anger
35154,37189,Women,Apparel,Topwear,Tops,Black,Sunny,2012.0,Casual,United Colors of Benetton Women Black Top,Anger
35155,57850,Women,Footwear,Shoes,Heels,White,Rainy,2015.0,Casual,Catwalk Women White Heels,Joy
35156,11679,Men,Apparel,Topwear,Shirts,Grey,Rainy,2011.0,Casual,Lee Men Check Grey Shirts,Sadness
35157,39013,Men,Footwear,Shoes,Sports Shoes,Silver,Sunny,2012.0,Sports,FILA Men Silver Sports Shoes,Neutral
35158,58818,Women,Footwear,Shoes,Casual Shoes,Black,Sunny,2013.0,Casual,Skechers Women Black Casual Shoes,Anger
35159,33529,Women,Footwear,Shoes,Heels,Pink,Sunny,2016.0,Casual,Cobblerz Women Pink Sandals,Joy
35160,20902,Women,Footwear,Shoes,Heels,Brown,Rainy,2015.0,Casual,Catwalk Women Casual Brown Heels,Sadness
35162,4448,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2011.0,Sports,Nike Men's Down Shift Black Grey Shoe,Anger
35163,1906,Men,Apparel,Topwear,Tshirts,Cream,Rainy,2010.0,Casual,FIFA Mens 1905 Football Federation T-shirt,Contentment
35166,24758,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Ed Hardy Men Black T-shirt,Anger
35168,43498,Men,Apparel,Topwear,Tshirts,Grey Melange,Sunny,2012.0,Casual,French Connection Men Grey Melange T-shirt,Sadness
35169,48070,Men,Apparel,Topwear,Tshirts,Off White,Sunny,2012.0,Casual,French Connection Men Off White T-shirt,Neutral
35173,8285,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Mr.Men Men's Charcoal Grey T-shirt,Anger
35175,17748,Women,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Puma Women Body Train Black Sports Shoe,Anger
35176,30956,Women,Apparel,Topwear,Tops,Mustard,Sunny,2012.0,Ethnic,Fabindia Women Mustard Tussar Top,Joy
35178,35418,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2012.0,Formal,Enroute Men Black Formal Shoes,Anger
35180,29047,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,ADIDAS Men Aess Logo Black T-shirt,Anger
35181,6911,Women,Apparel,Topwear,Tshirts,Maroon,Sunny,2011.0,Casual,Tantra Women's Page 03 Burgundy T-shirt,Sadness
35183,48242,Men,Apparel,Topwear,Tshirts,Grey Melange,Sunny,2012.0,Casual,Avengers Boys Grey Printed T-shirt,Sadness
35184,30358,Men,Apparel,Topwear,Tshirts,Off White,Sunny,2012.0,Casual,Myntra Men Rodeo Off White T-shirt,Neutral
35185,42778,Men,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,Allen Solly Kids Green T-shirt,Contentment
35186,12008,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Formal,Mark Taylor Men Green Striped Shirt,Contentment
35187,9959,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Sports,Nike Men As Ss Challen Red T-Shirts,Joy
35188,29275,Women,Apparel,Topwear,Tops,Red,Sunny,2012.0,Casual,Wrangler Women Star Red Top,Joy
35190,56976,Women,Footwear,Shoes,Heels,Black,Rainy,2012.0,Casual,HM Women Black Sandals,Anger
35193,53438,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2012.0,Sports,ADIDAS Men Black Sports Shoes,Anger
35196,37941,Women,Apparel,Topwear,Tunics,Green,Sunny,2012.0,Casual,Mineral Women Floral Green Tunic,Contentment
35198,26659,Men,Footwear,Shoes,Casual Shoes,White,Sunny,2012.0,Casual,Puma Men White Basics Shoes,Joy
35200,17922,Men,Apparel,Topwear,Tshirts,Brown,Rainy,2011.0,Casual,Nike Mens Polo Dark Brown T-shirt,Sadness
35201,9501,Men,Apparel,Topwear,Shirts,Black,Rainy,2011.0,Formal,John Miller Men white black grey check Shirts,Anger
35202,3807,Men,Apparel,Topwear,Tshirts,Red,Sunny,2011.0,Casual,Disney Kids Boy's Red Mickey Ship Kidswear,Joy
35203,29611,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,Indigo Nation Men Check Blue Shirt,Contentment
35204,6549,Women,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Sports,Nike Women's Miler Yellow T-shirt,Contentment
35205,33985,Women,Apparel,Bottomwear,Stockings,Black,Sunny,2012.0,Casual,Femella Women Black Stockings,Anger
35208,15649,Women,Apparel,Topwear,Tops,Grey,Rainy,2011.0,Sports,Nike Women Trainng Grey Tops,Sadness
35209,32857,Women,Footwear,Shoes,Heels,Blue,Rainy,2012.0,Casual,Grendha Women Vicky Ad Blue Flats,Contentment
35211,38551,Men,Footwear,Sandal,Sandals,Black,Sunny,2012.0,Casual,Puma Men Black Sandals,Anger
35213,41599,Men,Apparel,Topwear,Shirts,Blue,Sunny,2012.0,Casual,Basics Men Blue Shirt,Contentment
35218,4810,Men,Apparel,Topwear,Tshirts,White,Sunny,2011.0,Sports,ADIDAS Men's Star Polo White Polo T-shirt,Joy
35219,3209,Women,Apparel,Topwear,Tshirts,Purple,Sunny,2011.0,Casual,Tantra Women's Prism Purple T-shirt,Sadness
35220,23925,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2011.0,Sports,Lotto Men Black Chamonix Sports Shoes,Anger
35221,48414,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2012.0,Casual,French Connection Men Navy Blue Printed T-shirt,Neutral
35222,9733,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Casual,Indian Terrain Men Chase Green Shirts,Contentment
35228,23119,Men,Apparel,Topwear,Sweatshirts,Grey,Rainy,2011.0,Casual,Quechua Men Warm Fleece Grey Sweatshirt,Sadness
35231,45596,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2012.0,Formal,Arrow Men Black Formal Shoes,Anger
35232,39810,Men,Apparel,Bottomwear,Trousers,Brown,Sunny,2013.0,Formal,Peter England Men Brown Formal Trousers,Sadness
35234,14334,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,Nike Men Lunarglide +3 White Sports Shoes,Joy
35236,5763,Women,Apparel,Topwear,Tops,Brown,Sunny,2011.0,Casual,Jealous 21 Women Brown Sequined Top,Sadness
35239,25473,Men,Footwear,Shoes,Casual Shoes,Red,Sunny,2012.0,Casual,Nike Men Red Shoes,Joy
35241,33516,Women,Footwear,Shoes,Heels,Cream,Sunny,2016.0,Casual,Cobblerz Women Cream-Coloured Peep Toes,Contentment
35242,10794,Men,Apparel,Topwear,Shirts,Navy Blue,Rainy,2011.0,Casual,Wrangler Men Warnick Square Block Navy Blue Shirts,Neutral
35243,57053,Women,Apparel,Dress,Dresses,Pink,Sunny,2012.0,Casual,Elle Pink Vintage Dress,Joy
35244,13111,Men,Apparel,Bottomwear,Shorts,Black,Rainy,2011.0,Sports,ADIDAS Men F 50 Style Black Shorts,Anger
35245,2546,Men,Footwear,Flip Flops,Flip Flops,Black,Rainy,2010.0,Casual,Numero Uno Men's Casual Graphic Black Flip Flop,Anger
35246,43661,Women,Apparel,Topwear,Tops,Brown,Sunny,2012.0,Casual,ONLY Women Brown Top,Sadness
35247,31241,Men,Apparel,Topwear,Tshirts,Black,Sunny,2012.0,Casual,Puma Men Attack Black T-shirt,Anger
35248,7808,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Proline Men Red Polo T-shirt,Joy
35249,34733,Women,Footwear,Shoes,Sports Shoes,Blue,Sunny,2012.0,Sports,Puma Women Faas 300 Blue & Pink Sports Shoes,Contentment
35250,9992,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Rainy,2011.0,Sports,Nike Men As Squad Flc Navy Blue Sweatshirts,Neutral
35251,50276,Men,Footwear,Sandal,Sandals,Brown,Sunny,2012.0,Casual,Arrow Men Camel Brown Sandals,Sadness
35253,8840,Men,Apparel,Bottomwear,Trousers,Charcoal,Rainy,2012.0,Casual,Scullers Men Black Checked Trousers,Sadness
35254,16463,Men,Apparel,Topwear,Shirts,Yellow,Rainy,2011.0,Casual,Locomotive Men Check Yellow Shirt,Joy
35258,13323,Men,Apparel,Topwear,Shirts,Green,Rainy,2011.0,Casual,Gini and Jony Kids Boys Stripes Green Tshirts,Contentment
35260,19619,Women,Apparel,Topwear,Tops,White,Sunny,2011.0,Casual,United Colors of Benetton Women White Top,Joy
35265,46121,Women,Apparel,Topwear,Jackets,Black,Sunny,2015.0,Casual,Wildcraft Women Black Jacket,Anger
35266,7206,Women,Apparel,Topwear,Tops,White,Rainy,2011.0,Casual,Jealous 21 Women's Pink Flowers Offwhite Top,Joy
35268,22464,Women,Apparel,Bottomwear,Leggings,Black,Rainy,2011.0,Casual,Myntra Women Black Patiala Salwar,Anger
35270,4483,Men,Footwear,Shoes,Casual Shoes,Silver,Sunny,2011.0,Casual,Puma Men's Kraftek Metallic Silver Red Shoe,Neutral
35271,44676,Women,Apparel,Topwear,Shirts,White,Sunny,2012.0,Casual,Wills Lifestyle Women White Shirt,Joy
35272,20333,Men,Apparel,Topwear,Tshirts,Black,Rainy,2011.0,Casual,Mr.Men Men Printed Black Tshirt,Anger
35273,58229,Men,Footwear,Sandal,Sandals,Black,Sunny,2012.0,Casual,Lotto Men Black Sandals,Anger
35274,14106,Men,Apparel,Topwear,Tshirts,Maroon,Rainy,2011.0,Casual,Flying Machine Men Printed Maroon Tshirts,Sadness
35275,41304,Men,Apparel,Topwear,Shirts,White,Sunny,2012.0,Casual,Gini and Jony Boys White Check Shirt,Joy
35280,12695,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Nike Men Air Press Black Sports Shoes,Anger
35281,2310,Men,Apparel,Topwear,Tshirts,Red,Rainy,2010.0,Sports,Nike Mens Raffel Red T-shirt,Joy
35282,43037,Men,Apparel,Topwear,Shirts,Green,Sunny,2012.0,Casual,Scullers Men Green & Navy Blue Shirt,Contentment
35283,13747,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Belmonte Men Check Blue Shirts,Contentment
35286,27572,Men,Apparel,Topwear,Shirts,Black,Sunny,2012.0,Casual,Scullers Men Black Shirt,Anger
35290,50420,Men,Footwear,Shoes,Formal Shoes,Brown,Sunny,2012.0,Formal,U.S. Polo Assn. Men Brown Formal Shoes,Sadness
35291,34165,Women,Apparel,Topwear,Tops,White,Sunny,2012.0,Casual,Gini and Jony Girls Printed White Top,Joy
35292,44212,Women,Footwear,Flip Flops,Flip Flops,Gold,Rainy,2012.0,Casual,iPanema Women Gold Flip Flops,Fear
35293,5135,Women,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,Wrangler Women's Photo Print Blue T-shirt,Contentment
35294,20757,Women,Footwear,Shoes,Heels,Brown,Rainy,2012.0,Casual,Carlton London  Women Casual Brown Wedges,Sadness
35295,14562,Men,Footwear,Shoes,Casual Shoes,Black,Rainy,2011.0,Casual,Vans Men Old Skool Black Casual Shoes,Anger
35299,5909,Women,Footwear,Shoes,Casual Shoes,White,Sunny,2011.0,Casual,ADIDAS Women's Derby White Shoe,Joy
35300,1595,Men,Apparel,Topwear,Tshirts,Black,Sunny,2010.0,Sports,Domyos Men Good Stroke Black T-shirt,Anger
35301,33340,Men,Footwear,Shoes,Formal Shoes,Black,Sunny,2012.0,Formal,Homme Men Black Semi Formal Shoes,Anger
35303,41760,Women,Apparel,Topwear,Tops,Green,Sunny,2012.0,Casual,Remanika Women Green Top,Contentment
35304,11010,Women,Apparel,Topwear,Tops,Purple,Rainy,2011.0,Casual,Wrangler Women Smocked Yoke Purple Tops,Sadness
35308,14750,Men,Apparel,Topwear,Shirts,White,Rainy,2012.0,Formal,Arrow Men Stripes White Shirts,Joy
35311,15682,Men,Apparel,Bottomwear,Trousers,Beige,Rainy,2011.0,Casual,Highlander Men Classic Chinosdk.Cream Trousers,Contentment
35312,52145,Women,Apparel,Topwear,Tshirts,Grey,Sunny,2012.0,Casual,Femella Women Grey Polo T-Shirt,Sadness
35313,40480,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,Fila Men Blue Ultralite Sports Shoes,Joy
35314,33172,Women,Apparel,Topwear,Tops,Purple,Sunny,2012.0,Casual,Sepia Women Purple Top,Sadness
35315,57437,Women,Apparel,Topwear,Tshirts,Off White,Sunny,2015.0,Casual,Angry Birds Women Off White T-shirt,Neutral
35317,25017,Women,Footwear,Shoes,Heels,Black,Rainy,2011.0,Formal,United Colors of Benetton Women Black Ballerinas,Anger
35320,41552,Men,Apparel,Topwear,Shirts,Blue,Rainy,2015.0,Casual,Probase Blue & Black Checked Slim Fit Casual Shirt,Contentment
35321,8418,Women,Apparel,Topwear,Tshirts,Blue,Rainy,2011.0,Casual,Doodle Girl's Crazy Funny Blue Kidswear,Contentment
35322,26692,Men,Footwear,Sandal,Sports Sandals,Black,Sunny,2012.0,Casual,Puma Men Black Roque Sandals,Anger
35324,2122,Women,Apparel,Topwear,Tops,Black,Rainy,2010.0,Casual,Lee Women Black Top,Anger
35327,16007,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Turtle Stripes Men Red TShirt,Joy
35329,19873,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Rainy,2011.0,Casual,ADIDAS Men Graffiti Navy Blue Flip Flops,Neutral
35330,7450,Men,Apparel,Topwear,Tshirts,Cream,Sunny,2011.0,Casual,Proline Men Cream Striped Polo T-shirt,Contentment
35331,34357,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,Myntra Men Blue Prayer T-shirt,Contentment
35332,6582,Men,Apparel,Topwear,Tshirts,Navy Blue,Rainy,2011.0,Casual,Inkfruit Men's The Last War Navy T-shirt,Neutral
35335,26454,Women,Footwear,Shoes,Casual Shoes,White,Rainy,2012.0,Casual,Puma Women Wirko White Casual Shoes,Joy
35336,12661,Men,Apparel,Topwear,Shirts,Blue,Rainy,2011.0,Casual,Probase Men Stripes Blue Shirts,Contentment
35338,3236,Women,Footwear,Shoes,Casual Shoes,Red,Rainy,2010.0,Casual,Puma Women Red Sneakers,Joy
35339,27586,Men,Apparel,Topwear,Tshirts,White,Sunny,2012.0,Casual,Scullers Men White & Green Striped T-shirt,Joy
35340,7696,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Urban Yoga Men's Ganesha Red Black T-shirt,Joy
35342,51506,Women,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Denizen Women Blue Jeans,Contentment
35344,6744,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2011.0,Sports,Nike Men's Lunar Swift 2 Black Shoe,Anger
35345,34191,Men,Apparel,Topwear,Tshirts,Red,Sunny,2012.0,Casual,Gini and Jony Boys Printed Red T-shirt,Joy
35346,47463,Women,Footwear,Shoes,Flats,Black,Sunny,2012.0,Casual,Tiptopp Women Black Flats,Anger
35347,37714,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,John Players Men Polo Blue T-shirt,Contentment
35348,14596,Women,Apparel,Bottomwear,Stockings,Black,Sunny,2011.0,Casual,United Colors of Benetton Women Solid Black Stockings,Anger
35352,45334,Women,Footwear,Shoes,Heels,Black,Sunny,2016.0,Casual,Cobblerz Women Black &Pink Sandals,Anger
35353,24303,Men,Apparel,Topwear,Sweatshirts,Charcoal,Rainy,2011.0,Casual,ADIDAS Men Printed Charcoal Sweatshirt,Sadness
35356,1561,Women,Apparel,Topwear,Tshirts,White,Rainy,2010.0,Sports,Quechua Women Sweat Proof White T-shirt,Joy
35358,41794,Women,Apparel,Topwear,Tunics,Black,Sunny,2012.0,Casual,Remanika Women Black Tunic,Anger
35359,56723,Men,Footwear,Shoes,Casual Shoes,Blue,Sunny,2014.0,Casual,Converse Men Blue CT Boat Pipe Ox Casual Shoes,Contentment
35362,37526,Men,Apparel,Topwear,Rompers,Yellow,Sunny,2012.0,Casual,Madagascar3 Infant Girls Lemon Yellow Snapsuit Romper,Joy
35363,4221,Men,Apparel,Topwear,Tshirts,Black,Sunny,2011.0,Casual,Probase Men's Graphic Black T-shirt,Anger
35364,15676,Men,Apparel,Bottomwear,Jeans,Blue,Rainy,2011.0,Casual,Highlander Men High Original Blue Jeans,Contentment
35367,21443,Women,Apparel,Topwear,Tshirts,Blue,Rainy,2012.0,Casual,Roxy Women Blue T-shirt,Contentment
35368,33186,Women,Apparel,Topwear,Tops,Purple,Sunny,2012.0,Casual,Sepia Women Purple Top,Sadness
35369,24131,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,ADIDAS Men Printed White T-shirt,Joy
35370,10304,Men,Footwear,Sandal,Sandals,Black,Rainy,2011.0,Casual,Clarks Men Vieri Deck Leather Black Sandals,Anger
35373,26666,Women,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,Puma Women Black & Green Shoes,Anger
35376,18169,Women,Apparel,Dress,Dresses,Pink,Rainy,2011.0,Casual,Doodle Kids Girls Party Frock Pink Dress,Joy
35379,3838,Women,Footwear,Shoes,Flats,Black,Sunny,2011.0,Casual,Crocs Women Olivia Black Sandal,Anger
35381,35271,Women,Apparel,Topwear,Tops,Green,Sunny,2012.0,Casual,Lee Women Holly Green Top,Contentment
35383,6576,Men,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Casual,Inkfruit Men's Music Train White T-shirt,Joy
35385,47651,Women,Apparel,Dress,Dresses,Grey,Sunny,2012.0,Casual,Femella Women Grey Lace Dress,Sadness
35388,4645,Women,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,ADIDAS Women Adi Fiero Low White Grey Pink Shoe,Joy
35389,56949,Women,Footwear,Shoes,Heels,Black,Rainy,2012.0,Casual,HM Women Black Sandals,Anger
35391,38936,Men,Apparel,Bottomwear,Shorts,Blue,Sunny,2012.0,Casual,Gini and Jony Boys Blue Shorts,Contentment
35392,5797,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2011.0,Casual,ADIDAS Men's Bam Blue T-shirt,Contentment
35393,37142,Men,Apparel,Topwear,Shirts,Lavender,Sunny,2012.0,Casual,Wills Lifestyle Men Lavender Gingham Shirt,Contentment
35395,25487,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,Nike Men Air Dictate  White Sports Shoes,Joy
35399,24555,Women,Apparel,Topwear,Tops,Black,Rainy,2011.0,Casual,Jealous 21 Women Black Top,Anger
35402,43695,Men,Apparel,Topwear,Tshirts,Yellow,Sunny,2012.0,Casual,Doodle Boys Printed Yellow T-shirt,Joy
35403,8088,Men,Footwear,Shoes,Sports Shoes,White,Rainy,2011.0,Sports,ADIDAS Men Falcon Elite M White Sports Shoes,Joy
35404,3460,Men,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,ADIDAS Men Response Cushion White Blue Shoe,Joy
35406,12037,Men,Apparel,Topwear,Shirts,White,Rainy,2011.0,Formal,Mark Taylor Men Solid White Shirts,Joy
35407,6112,Men,Apparel,Topwear,Tshirts,Navy Blue,Sunny,2011.0,Casual,UCB Men's Benetton Logo Navy T-shirt,Neutral
35408,47235,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2013.0,Casual,Playboy Men Black Casual Shoes,Anger
35409,17545,Men,Apparel,Topwear,Shirts,Brown,Rainy,2011.0,Formal,Mark Taylor Men Brown & White Striped Shirt,Sadness
35411,9966,Women,Apparel,Topwear,Tshirts,White,Rainy,2011.0,Sports,Nike Women As Statement White T-Shirts,Joy
35414,51350,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Sunny,2014.0,Casual,Converse Men Navy Casual Shoes,Neutral
35415,16497,Men,Apparel,Topwear,Tshirts,Red,Rainy,2011.0,Casual,Locomotive Men Printed Red TShirt,Joy
35418,2780,Men,Apparel,Topwear,Tshirts,Blue,Rainy,2015.0,Casual,Ediots Men's God Loves PPL Turquoise T-shirt,Contentment
35419,28996,Men,Apparel,Topwear,Tshirts,Blue,Sunny,2012.0,Casual,Status Quo Men Printed Blue T-shirt,Contentment
35422,3652,Men,Footwear,Shoes,Sports Shoes,Black,Sunny,2011.0,Sports,Fila Men's Exotic Black Shoe,Anger
35425,6320,Men,Apparel,Topwear,Shirts,Grey,Sunny,2011.0,Casual,UCB Men Small Checks Yellow Shirt,Sadness
35427,35427,Women,Footwear,Shoes,Sports Shoes,White,Sunny,2012.0,Sports,ADIDAS Women Neptune White Sports Shoes,Joy
35428,22490,Women,Footwear,Flip Flops,Flip Flops,Pink,Sunny,2011.0,Casual,ADIDAS Women Laosand Pink Flip Flops,Joy
35431,15020,Men,Apparel,Topwear,Jackets,Maroon,Rainy,2011.0,Sports,ADIDAS Men Solid Maroon Jackets,Sadness
35432,4477,Women,Footwear,Shoes,Sports Shoes,White,Sunny,2011.0,Sports,Puma Women Exsis White Silver Black Shoe,Joy
35433,44682,Women,Apparel,Dress,Dresses,Blue,Sunny,2012.0,Casual,Wills Lifestyle Women Blue Dress,Contentment
35434,53635,Men,Footwear,Shoes,Casual Shoes,Blue,Sunny,2012.0,Casual,ADIDAS Men Blue Shoes,Contentment
35437,11480,Women,Apparel,Topwear,Tops,Grey,Rainy,2011.0,Casual,United Colors of Benetton Women Light Winter Grey Top,Sadness
35438,57295,Men,Apparel,Topwear,Shirts,White,Sunny,2012.0,Casual,French Connection Men Blue Shirt,Joy
35439,19610,Women,Apparel,Topwear,Tshirts,Green,Sunny,2012.0,Casual,United Colors of Benetton Women Green T-shirt,Contentment
35440,46914,Men,Apparel,Bottomwear,Jeans,Blue,Sunny,2012.0,Casual,Peter England Men Blue Jeans,Contentment
35443,9395,Men,Footwear,Shoes,Sports Shoes,Black,Rainy,2011.0,Sports,Nike Men Nike Lunareli +2 Black Sports Shoes,Anger
35449,27923,Women,Apparel,Bottomwear,Trousers,Black,Sunny,2012.0,Casual,Scullers Women Black Trousers,Anger
35450,34508,Men,Footwear,Shoes,Casual Shoes,Black,Sunny,2012.0,Casual,ADIDAS Men Clipper Black Shoes,Anger
35451,5558,Men,Apparel,Topwear,Tshirts,Green,Sunny,2011.0,Casual,Reebok Men Lifestyle Green T-shirt,Contentment
35453,57268,Men,Apparel,Topwear,Tshirts,Teal,Sunny,2012.0,Casual,The Amazing Spiderman Men Teal Printed T-shirt,Contentment
35454,14933,Men,Apparel,Bottomwear,Shorts,Navy Blue,Rainy,2011.0,Casual,Status Quo Men Check Navy Blue Shorts,Neutral
35455,39217,Women,Apparel,Dress,Dresses,Red,Sunny,2012.0,Casual,Femella Women Floral Red Dress,Joy
35457,58012,Women,Apparel,Topwear,Tops,Green,Rainy,2012.0,Casual,Latin Quarters Women Green Top,Contentment
